user_id,total_logons,after_hours_logons,weekend_logons,failed_logons,total_emails,emails_with_attachments,external_emails,total_http,suspicious_http,total_file,exe_zip_files,total_device,num_distinct_pcs,total_email_megabytes,role,department,O,C,E,A,N,label,total_actions,after_hours_ratio,weekend_activity_ratio,failed_logon_ratio,attachment_ratio,external_email_ratio,suspicious_file_ratio,suspicious_http_ratio,device_action_ratio,total_suspicious_flags,overall_suspicious_ratio,exfiltration_intensity,activity_intensity
PGH0184,635,0,0,0,673,276,242,6641,911,0,0,0,1,18.833624,0,0,30,35,33,22,25,0,7949,0.0,0.0,0.0,0.40949556,0.35905045,0.0,0.13715748,0.0,1429,0.17974843,0.14503145,7949
PGO0433,692,0,0,0,2993,637,1160,32870,1419,0,0,0,1,85.56967,TestEngineer,3 - Engineering,44,40,19,46,35,0,36555,0.0,0.0,0.0,0.21275885,0.38744155,0.0,0.04316875,0.0,3216,0.087974615,0.070549294,36555
PID0426,902,109,15,0,3001,898,1045,32870,2769,0,0,0,19,85.889496,TestEngineer,3 - Engineering,43,19,39,44,23,0,36773,0.12070875,0.016611295,0.0,0.2991339,0.34810126,0.0,0.08423839,0.0,4821,0.13109806,0.10371458,36773
PIS0522,1123,0,0,0,994,390,436,10034,479,0,0,0,3,28.540585,Technician,3 - FieldService,44,26,48,40,35,0,12151,0.0,0.0,0.0,0.3919598,0.43819097,0.0,0.047732934,0.0,1305,0.10738973,0.075296246,12151
PKB0281,692,0,0,0,3021,0,1025,32870,1041,0,0,0,1,87.02838,ElectricalEngineer,3 - Engineering,39,12,44,26,25,0,36583,0.0,0.0,0.0,0.0,0.33917934,0.0,0.03166925,0.0,2066,0.056472775,0.056472775,36583
PKB0429,692,0,0,0,3022,614,1449,32870,1974,0,0,0,1,85.25946,TestEngineer,3 - Engineering,34,42,43,40,22,0,36584,0.0,0.0,0.0,0.20310949,0.47932518,0.0,0.060052935,0.0,4037,0.11034577,0.09356294,36584
PLH0715,692,0,0,0,332,70,179,3460,288,0,0,0,1,9.532617,ProductionLineWorker,3 - Assembly,42,37,19,37,29,0,4484,0.0,0.0,0.0,0.2102102,0.5375375,0.0,0.08321294,0.0,537,0.11973244,0.10412486,4484
PLH0862,692,0,0,0,5044,0,2358,56052,4995,0,0,0,1,143.94377,Salesman,2 - Sales,32,37,25,16,32,0,61788,0.0,0.0,0.0,0.0,0.46739346,0.0,0.08911209,0.0,7353,0.11900176,0.11900176,61788
PMC0328,967,0,0,0,1003,314,431,10034,1205,656,35,1334,1,28.814194,Technician,3 - FieldService,20,43,10,36,33,0,13994,0.0,0.0,0.0,0.312749,0.42928287,0.053272452,0.12007972,0.095319755,1985,0.14183637,0.21221864,13994
PMJ0564,1211,43,2,0,3014,1196,922,32870,2031,0,0,0,2,86.43062,ComputerScientist,2 - SoftwareManagement,30,21,40,14,39,0,37095,0.035478547,0.0016501651,0.0,0.39668325,0.3058043,0.0,0.061786987,0.0,4192,0.113004096,0.07960427,37095
PMV0850,1077,0,0,0,340,38,156,3450,116,490,32,748,3,9.7783785,ProductionLineWorker,3 - Assembly,23,39,12,42,23,0,6105,0.0,0.0,0.0,0.11143695,0.45747802,0.06517312,0.033613447,0.12250245,342,0.05601048,0.1670488,6105
PNH0761,870,73,11,0,992,113,494,9342,1125,2106,132,242,3,28.56207,Technician,3 - FieldService,36,49,27,32,30,0,13552,0.08381171,0.012629162,0.0,0.11379658,0.4974824,0.06264832,0.120411,0.017855825,1937,0.14292039,0.13731277,13552
PNL0301,312,0,0,0,164,36,60,1674,58,296,23,653,1,4.483774,0,0,50,43,30,43,31,1,3099,0.0,0.0,0.0,0.21818182,0.36363637,0.077441074,0.034626864,0.21064515,177,0.057096776,0.24870968,3099
POB0343,692,0,0,0,1009,0,403,10034,1264,0,0,0,1,29.01736,Technician,3 - FieldService,46,19,44,27,34,0,11735,0.0,0.0,0.0,0.0,0.3990099,0.0,0.12595914,0.0,1667,0.14204158,0.14204158,11735
PPF0435,588,4,0,0,2759,281,1381,27551,1101,1,0,54,1,79.64188,0,0,42,17,48,24,27,1,30953,0.0067911716,0.0,0.0,0.101811595,0.50036234,0.0,0.0399608,0.0017445241,2767,0.08939071,0.08192802,30953
PRM0740,692,0,0,0,4999,0,1132,56052,2926,0,0,0,1,143.74594,Salesman,2 - Sales,45,40,45,42,27,0,61743,0.0,0.0,0.0,0.0,0.2264,0.0,0.052200597,0.0,4058,0.06572299,0.06572299,61743
PSF0133,380,0,0,0,200,0,82,2028,61,449,27,813,1,5.4290667,0,0,42,40,11,36,33,1,3870,0.0,0.0,0.0,0.0,0.4079602,0.06,0.03006407,0.21002325,170,0.0439163,0.2469646,3870
PTH0552,957,0,0,0,3018,895,1274,32870,3543,0,0,0,1,87.092804,Mathematician,1 - Research,20,13,32,20,28,0,36845,0.0,0.0,0.0,0.29645577,0.42199403,0.0,0.10778498,0.0,5712,0.1550236,0.13073333,36845
PTH0830,850,0,148,0,411,43,180,4250,99,0,0,0,1,11.684366,ProductionLineWorker,3 - Assembly,43,44,42,43,34,0,5511,0.0,0.17391305,0.0,0.10436893,0.4368932,0.0,0.023288637,0.0,322,0.058418,0.050616834,5511
QCH0110,610,0,0,0,884,0,313,8845,831,0,0,0,1,25.572601,0,0,34,35,17,37,27,0,10339,0.0,0.0,0.0,0.0,0.35367233,0.0,0.093940765,0.0,1144,0.1106383,0.1106383,10339
QJR0688,966,0,40,0,3532,1085,1492,34200,1029,1069,63,798,5,100.58353,ComputerProgrammer,2 - SoftwareManagement,19,18,22,26,35,0,40565,0.0,0.041365046,0.0,0.30710444,0.422304,0.058878504,0.03008684,0.019671647,3669,0.0904452,0.081817284,40565
QNF0205,692,0,0,0,3670,369,1560,39444,3657,0,0,0,1,104.79217,Attorney,3 - Contracts,35,41,22,21,29,0,43806,0.0,0.0,0.0,0.10051757,0.42495233,0.0,0.09271137,0.0,5586,0.12751387,0.11909056,43806
QNP0216,2814,1334,0,0,3710,0,1601,39239,4683,0,0,0,639,105.92051,ITAdmin,6 - Security,19,35,39,26,34,0,45763,0.4738899,0.0,0.0,0.0,0.4314201,0.0,0.119342506,0.0,7618,0.16646272,0.13731317,45763
QOS0878,406,0,88,0,1547,618,531,18306,2111,127,7,476,9,44.004658,0,0,18,12,20,16,29,0,20862,0.0,0.21621622,0.0,0.39922482,0.34302327,0.0546875,0.115311086,0.02281551,3267,0.15659301,0.14945118,20862
QPM0727,692,0,0,0,4991,0,2091,56052,2569,0,0,0,1,142.87622,Salesman,2 - Sales,43,40,18,34,34,0,61735,0.0,0.0,0.0,0.0,0.41887018,0.0,0.045831624,0.0,4660,0.075482704,0.075482704,61735
QRM0739,730,0,0,0,5400,1665,1704,56052,4332,8401,464,5962,3,153.94385,Salesman,2 - Sales,33,11,26,29,30,0,76545,0.0,0.0,0.0,0.30827624,0.31549713,0.055224948,0.077284,0.0778878,8165,0.10666788,0.15674235,76545
QSV0778,692,0,0,0,1011,0,432,10034,1190,0,0,0,1,29.06015,Technician,3 - FieldService,17,23,36,35,33,0,11737,0.0,0.0,0.0,0.0,0.42687747,0.0,0.11858495,0.0,1622,0.13818368,0.13818368,11737
RAB0589,707,4,2,0,191,67,57,1766,65,2,0,8,9,5.4076605,0,0,36,35,26,14,31,1,2674,0.0056497175,0.0028248588,0.0,0.34895834,0.296875,0.0,0.036785513,0.0029906542,193,0.07214953,0.04859813,2674
RAG0275,692,0,0,0,2993,598,1365,32870,429,0,0,0,1,85.82499,ElectricalEngineer,3 - Engineering,23,38,35,41,32,0,36555,0.0,0.0,0.0,0.1997328,0.45591182,0.0,0.013051017,0.0,2392,0.06543385,0.04907539,36555
RAH0440,692,0,0,0,3024,0,1345,32870,738,0,0,0,1,86.3933,ElectricalEngineer,3 - Engineering,18,15,43,16,24,0,36586,0.0,0.0,0.0,0.0,0.4446281,0.0,0.0224514,0.0,2083,0.056932792,0.056932792,36586
RAM0447,1255,0,276,0,432,133,171,4490,128,0,0,0,1,12.112464,ProductionLineWorker,3 - Assembly,35,12,23,45,39,0,6177,0.0,0.21974522,0.0,0.30715936,0.39491916,0.0,0.028501447,0.0,432,0.06992554,0.04839754,6177
RAR0725,342,0,0,0,176,24,64,1859,104,355,25,696,1,5.060873,0,0,32,32,25,20,35,1,3428,0.0,0.0,0.0,0.13559322,0.36158192,0.07022472,0.055913977,0.20297463,217,0.06328376,0.2519685,3428
RAS0432,949,0,0,0,2984,1176,1105,32870,136,0,0,0,1,84.64613,TestEngineer,3 - Engineering,44,47,40,41,16,0,36803,0.0,0.0,0.0,0.39396986,0.37018424,0.0,0.0041373856,0.0,2417,0.06567221,0.03371916,36803
RAW0915,1203,0,147,0,3490,1060,1617,40300,3621,459,27,872,28,100.13946,Scientist,1 - Research,43,50,21,43,24,0,46324,0.0,0.12209302,0.0,0.30363792,0.46319106,0.05869565,0.08984888,0.018823529,6325,0.13653535,0.13189423,46324
RBB0485,692,0,0,0,5019,0,2085,56052,6542,0,0,0,1,143.89105,Salesman,2 - Sales,40,40,35,30,26,0,61763,0.0,0.0,0.0,0.0,0.41533864,0.0,0.11671097,0.0,8627,0.13967684,0.13967684,61763
RCC0617,692,0,0,0,5053,0,1959,56052,6230,0,0,0,1,144.61774,Salesman,2 - Sales,33,50,13,12,27,0,61797,0.0,0.0,0.0,0.0,0.38761377,0.0,0.11114481,0.0,8189,0.13251238,0.13251238,61797
RCP0785,692,0,0,0,1004,0,506,10034,1130,0,0,0,1,29.019062,Technician,3 - FieldService,42,38,43,30,32,0,11730,0.0,0.0,0.0,0.0,0.5034826,0.0,0.11260588,0.0,1636,0.13945955,0.13945955,11730
RDM0115,692,0,0,0,3677,754,1313,39330,809,0,0,0,1,105.36271,AdministrativeAssistant,0,42,17,39,15,30,0,43699,0.0,0.0,0.0,0.20500273,0.3569875,0.0,0.020569017,0.0,2876,0.06581236,0.04855835,43699
RDM0150,692,0,0,0,1679,168,607,16560,1229,0,0,0,1,47.364067,Accountant,1 - Accounting,39,15,37,26,30,0,18931,0.0,0.0,0.0,0.1,0.36130953,0.0,0.074210495,0.0,2004,0.10585252,0.09697866,18931
RDT0424,1108,0,0,0,3012,913,1150,32870,2299,464,20,710,3,86.737335,SystemsEngineer,3 - Engineering,38,44,19,34,28,0,38164,0.0,0.0,0.0,0.30302024,0.3816794,0.043010753,0.06994007,0.018603433,4382,0.11481724,0.10897419,38164
RFP0380,692,0,0,0,2996,654,815,32870,1708,0,0,0,1,85.16303,Mathematician,1 - Research,39,39,20,20,32,0,36558,0.0,0.0,0.0,0.21821822,0.2719386,0.0,0.051960696,0.0,3177,0.08690063,0.06901173,36558
RGG0064,627,7,0,0,1900,734,665,21093,536,12,0,12,1,54.35877,0,0,36,19,20,42,34,1,23644,0.011146497,0.0,0.0,0.38611257,0.34981588,0.0,0.02541007,0.0005075069,1942,0.08213153,0.051300485,23644
RGH0728,562,0,0,0,4114,810,1612,45522,2822,0,0,0,1,117.617424,0,0,19,20,37,18,29,0,50198,0.0,0.0,0.0,0.19684082,0.39173755,0.0,0.06199064,0.0,5244,0.10446423,0.08832845,50198
RGN0408,691,0,0,0,3026,1197,737,32870,432,0,0,0,1,86.18218,SystemsEngineer,3 - Engineering,11,21,22,22,32,0,36587,0.0,0.0,0.0,0.39544103,0.24347539,0.0,0.013142283,0.0,2366,0.06466601,0.031950366,36587
RHC0335,692,0,0,0,1006,0,495,10034,971,0,0,0,1,28.502764,Technician,3 - FieldService,36,35,40,46,25,0,11732,0.0,0.0,0.0,0.0,0.4915591,0.0,0.09676134,0.0,1466,0.12494673,0.12494673,11732
RHL0992,504,177,0,0,1575,479,566,16859,258,370,19,735,4,44.835854,0,0,36,10,39,37,36,1,20043,0.35049504,0.0,0.0,0.303934,0.35913706,0.051212937,0.015302491,0.03666933,1499,0.07478547,0.07777888,20043
RHO0732,1358,103,11,0,5015,1497,1454,56052,3116,855,46,1374,3,143.25778,Salesman,2 - Sales,20,10,21,19,34,0,64654,0.07579102,0.008094187,0.0,0.298445,0.2898724,0.05373832,0.055590246,0.021251258,6216,0.096141055,0.091934115,64654
RHP0484,1030,0,0,0,5302,539,2105,55890,6123,0,0,0,3,153.11125,Salesman,2 - Sales,35,37,24,16,31,0,62222,0.0,0.0,0.0,0.10164058,0.39694512,0.0,0.109552525,0.0,8767,0.14089645,0.13223407,62222
RHY0079,716,0,0,0,6102,605,2722,65740,2051,0,0,0,2,174.59296,ChiefEngineer,3 - Engineering,20,19,14,21,26,0,72558,0.0,0.0,0.0,0.09913158,0.44601017,0.0,0.031198187,0.0,5378,0.074118994,0.06578095,72558
RIH0777,692,0,0,0,996,199,399,10034,1222,0,0,0,1,28.110212,Technician,3 - FieldService,26,44,19,16,27,0,11722,0.0,0.0,0.0,0.19959879,0.4002006,0.0,0.121773794,0.0,1820,0.15525036,0.13827519,11722
RJB0088,692,0,0,0,3002,0,1081,32870,2186,0,0,0,1,85.61877,ElectricalEngineer,3 - Engineering,20,42,37,45,24,0,36564,0.0,0.0,0.0,0.0,0.35997337,0.0,0.066502385,0.0,3267,0.089347735,0.089347735,36564
RJM0381,728,0,0,0,3024,1213,1120,32870,1821,0,0,0,3,86.43198,Scientist,1 - Research,41,47,44,41,25,0,36622,0.0,0.0,0.0,0.40099174,0.37024793,0.0,0.055398375,0.0,4154,0.11342599,0.08030473,36622
RKD0604,308,6,1,0,2179,207,745,24302,1608,49,4,40,1,62.441418,0,0,17,46,36,38,31,1,26878,0.019417476,0.003236246,0.0,0.094954126,0.3417431,0.08,0.06616467,0.0014881506,2570,0.09561367,0.08902861,26878
RKF0164,670,0,0,0,2926,869,1507,31730,1057,0,0,0,1,83.51193,0,0,40,42,17,18,42,0,35326,0.0,0.0,0.0,0.296891,0.51486164,0.0,0.033311274,0.0,3433,0.097177796,0.07257905,35326
RLB0719,728,24,3,0,331,109,132,3460,97,0,0,0,1,9.533317,ProductionLineWorker,3 - Assembly,14,18,15,40,35,0,4519,0.03292181,0.004115226,0.0,0.32831326,0.39759037,0.0,0.028026583,0.0,362,0.080088496,0.050663717,4519
RLG0856,1021,43,5,0,4908,1442,1986,58650,8999,334,23,738,1,140.76706,Salesman,2 - Sales,18,36,42,18,26,0,65651,0.042074364,0.004892368,0.0,0.29374617,0.40456304,0.06865671,0.15343302,0.01124109,12493,0.19029123,0.17856273,65651
RMS0266,692,0,0,0,3002,0,1559,32775,1184,0,0,0,1,85.555466,MaterialsEngineer,3 - Engineering,33,40,25,23,37,0,36469,0.0,0.0,0.0,0.0,0.5191475,0.0,0.036123995,0.0,2743,0.0752125,0.0752125,36469
RMW0542,322,0,0,0,1406,0,653,15418,1981,330,22,743,1,40.193592,0,0,17,21,20,13,41,1,18219,0.0,0.0,0.0,0.0,0.46410802,0.06646526,0.12847786,0.040779363,2656,0.14577387,0.18534577,18219
RNF0765,692,0,0,0,993,0,257,10034,1479,0,0,0,1,28.696293,Technician,3 - FieldService,41,22,37,41,25,0,11719,0.0,0.0,0.0,0.0,0.2585513,0.0,0.14738415,0.0,1736,0.14812286,0.14812286,11719
RNL0695,960,0,0,0,3029,610,1174,32870,1365,0,0,0,1,86.39551,ComputerScientist,2 - SoftwareManagement,47,41,44,19,36,0,36859,0.0,0.0,0.0,0.20132013,0.38745874,0.0,0.041525964,0.0,3149,0.08543136,0.06888226,36859
RNP0211,971,0,0,0,4664,1869,1867,49478,1723,2638,144,2129,1,133.96411,SecurityGuard,6 - Security,39,15,25,40,30,0,59880,0.0,0.0,0.0,0.40064308,0.40021437,0.054566123,0.034822855,0.03555385,5603,0.09356891,0.09550609,59880
ROB0272,691,0,0,0,3002,0,804,32870,388,0,0,0,1,85.58666,SystemsEngineer,3 - Engineering,39,45,23,41,34,0,36563,0.0,0.0,0.0,0.0,0.26773226,0.0,0.011803717,0.0,1192,0.032600373,0.032600373,36563
RRA0938,954,0,0,0,3017,1205,718,32870,270,0,0,0,1,86.64515,SoftwareEngineer,2 - SoftwareManagement,35,36,21,38,29,0,36841,0.0,0.0,0.0,0.39927104,0.2379059,0.0,0.008213927,0.0,2193,0.059524454,0.02681722,36841
RRC0553,212,0,35,0,675,67,254,7220,608,1342,87,161,2,19.47777,0,0,40,14,24,38,29,0,9610,0.0,0.16431925,0.0,0.09911243,0.37573963,0.06478034,0.08419886,0.01675164,1016,0.105712205,0.10644054,9610
RRP0568,1017,0,0,0,2989,917,1519,32870,1986,1450,77,757,2,85.634,ComputerScientist,2 - SoftwareManagement,43,50,38,18,33,0,39083,0.0,0.0,0.0,0.30668896,0.5080268,0.05306685,0.060418,0.019368539,4499,0.115111046,0.10904718,39083
RSC0089,1350,94,66,0,3208,960,1347,32850,2999,865,62,5776,27,91.07453,ElectricalEngineer,3 - Engineering,41,26,35,21,29,0,44049,0.06957809,0.0488527,0.0,0.2991586,0.41975692,0.07159353,0.09129098,0.13112372,5462,0.12399546,0.22978434,44049
RSM0277,1205,0,0,0,2993,904,1249,32775,1060,393,30,780,3,85.34054,SystemsEngineer,3 - Engineering,37,38,20,50,22,0,38146,0.0,0.0,0.0,0.30193722,0.41716766,0.07614213,0.03234074,0.020447217,3243,0.08501324,0.080976225,38146
RTO0313,1167,92,14,0,5015,1501,2265,56052,7450,0,0,0,2,143.2261,Salesman,2 - Sales,44,45,25,17,27,0,62234,0.07876712,0.011986301,0.0,0.29924244,0.451555,0.0,0.13290992,0.0,11308,0.1816984,0.15610187,62234
RUM0880,1053,53,8,0,5004,1991,2174,55890,4097,2199,138,1398,2,142.83347,Salesman,2 - Sales,40,37,17,38,26,0,65544,0.05028463,0.0075901328,0.0,0.3978022,0.43436563,0.06272727,0.073303394,0.021328857,8453,0.12896483,0.11700358,65544
RVC0232,692,0,0,0,3068,609,1206,32870,2404,0,0,0,1,87.81746,Mathematician,1 - Research,34,20,47,38,25,0,36630,0.0,0.0,0.0,0.19843598,0.3929619,0.0,0.07313437,0.0,4219,0.11517567,0.09855041,36630
RVF0201,1001,0,0,0,3692,1090,1328,39444,2693,252,22,687,2,104.732834,AdministrativeAssistant,3 - Contracts,36,32,38,29,28,0,45076,0.0,0.0,0.0,0.295153,0.35959923,0.08695652,0.06827228,0.015240588,5133,0.11387182,0.104443505,45076
RYB0718,692,0,0,0,336,69,132,3460,146,0,0,0,1,9.633318,ProductionLineWorker,3 - Assembly,19,18,42,13,21,0,4488,0.0,0.0,0.0,0.20474778,0.3916914,0.0,0.042184338,0.0,347,0.077300064,0.06192916,4488
RZC0746,1453,0,374,0,6893,2089,2659,77760,4524,0,0,0,10,196.42545,Salesman,2 - Sales,15,38,33,43,26,0,86106,0.0,0.25722146,0.0,0.3030171,0.38569772,0.0,0.058178265,0.0,9272,0.10767998,0.083419465,86106
SAA0999,985,0,0,0,3016,916,1417,31140,980,8468,519,5971,2,85.587975,ElectricalEngineer,2 - ManufacturingEngineering,20,17,34,11,36,0,49580,0.0,0.0,0.0,0.30361286,0.46967185,0.061282326,0.031469766,0.120429195,3832,0.077287674,0.16877432,49580
SAB0781,968,0,0,0,1003,398,268,10005,1883,1441,79,733,1,28.000183,Technician,3 - FieldService,36,35,24,30,28,0,14150,0.0,0.0,0.0,0.39641434,0.26693228,0.05478502,0.18818709,0.05179846,2628,0.18571125,0.20380186,14150
SAC0592,960,0,0,0,341,129,165,3460,51,0,0,0,1,9.550764,ProductionLineWorker,3 - Assembly,24,18,23,42,26,0,4761,0.0,0.0,0.0,0.37719297,0.48245615,0.0,0.014735625,0.0,345,0.07244855,0.045359094,4761
SAC0687,692,0,0,0,3034,299,1267,32870,2800,0,0,0,1,86.921455,ComputerScientist,2 - SoftwareManagement,20,49,37,19,22,0,36596,0.0,0.0,0.0,0.0985173,0.41746294,0.0,0.08518147,0.0,4366,0.1192994,0.11112933,36596
SAH0599,692,0,0,0,334,75,165,3460,42,0,0,0,1,9.259899,ProductionLineWorker,3 - Assembly,13,22,44,18,22,0,4486,0.0,0.0,0.0,0.2238806,0.49253732,0.0,0.012135221,0.0,282,0.062848225,0.046133272,4486
SAK0375,2828,1341,0,0,3649,1439,1542,39444,2666,0,0,0,629,103.8975,ITAdmin,6 - Security,16,20,27,16,31,0,45921,0.47401908,0.0,0.0,0.39424658,0.42246574,0.0,0.06758778,0.0,6988,0.15217108,0.09163364,45921
SAP0867,292,0,0,0,2138,0,983,23652,1197,0,0,0,1,61.37308,0,0,13,25,43,19,30,0,26082,0.0,0.0,0.0,0.0,0.45956054,0.0,0.050606687,0.0,2180,0.08357935,0.08357935,26082
SAT0194,692,0,0,0,3649,747,1562,39444,1170,0,0,0,1,103.48771,PurchasingClerk,1 - Purchasing,14,19,36,23,35,0,43785,0.0,0.0,0.0,0.20465754,0.4279452,0.0,0.029661555,0.0,3479,0.07945462,0.062394373,43785
SBD0913,692,0,0,0,1008,394,478,10034,720,0,0,0,1,28.860039,AssemblySupervisor,3 - Assembly,45,16,19,19,42,0,11734,0.0,0.0,0.0,0.3904856,0.47373638,0.0,0.07174888,0.0,1592,0.13566254,0.10208777,11734
SBH0537,1080,0,85,0,4812,1431,2094,55198,4331,428,25,278,1,137.77098,Manager,2 - SoftwareManagement,34,21,14,13,33,0,61796,0.0,0.078630894,0.0,0.29731977,0.43507168,0.05827506,0.078461565,0.0044986,7881,0.12753046,0.10846805,61796
SBK0161,1150,0,0,0,6001,1836,2518,65740,2843,0,0,0,3,171.60263,Director,3 - FieldService,14,27,23,41,39,0,72891,0.0,0.0,0.0,0.30589804,0.41952682,0.0,0.043245465,0.0,7197,0.09873512,0.07354716,72891
SBN0495,692,0,0,0,5107,1004,2399,56052,3652,0,0,0,1,146.48027,Salesman,2 - Sales,39,22,43,24,21,0,61851,0.0,0.0,0.0,0.19655442,0.46965545,0.0,0.06515262,0.0,7055,0.1140626,0.0978303,61851
SBN0866,744,44,3,0,5047,1543,1990,56052,6490,5864,326,751,1,143.7307,Salesman,2 - Sales,41,34,41,24,22,0,68458,0.059060402,0.0040268456,0.0,0.3056656,0.39421552,0.055583972,0.115783274,0.01097007,10393,0.15181349,0.13483983,68458
SBN0971,898,0,188,0,434,135,110,4490,512,577,44,350,1,12.229363,ProductionLineWorker,3 - Assembly,41,40,17,47,30,0,6749,0.0,0.20912124,0.0,0.31034482,0.25287357,0.076124564,0.11400579,0.05185185,801,0.118666664,0.144,6749
SBQ0786,692,0,0,0,4659,978,2363,49335,3217,0,0,0,1,133.19124,LabManager,1 - Research,41,17,19,44,34,0,54686,0.0,0.0,0.0,0.20987125,0.50708157,0.0,0.06520593,0.0,6558,0.11991881,0.10203522,54686
SCB0534,692,0,0,0,1014,0,441,10034,652,0,0,0,1,29.314281,Technician,3 - FieldService,20,18,35,22,29,0,11740,0.0,0.0,0.0,0.0,0.43448275,0.0,0.064972594,0.0,1093,0.09309258,0.09309258,11740
SCF0608,692,0,0,0,5377,529,2475,56052,8001,0,0,0,1,153.38956,Salesman,2 - Sales,35,18,42,42,36,0,62121,0.0,0.0,0.0,0.098363705,0.46020827,0.0,0.1427399,0.0,11005,0.17715141,0.1686359,62121
SCP0130,918,0,0,0,1001,387,398,10034,311,1615,86,1427,2,28.2974,AssemblySupervisor,3 - Assembly,42,18,35,32,24,0,14995,0.0,0.0,0.0,0.38622755,0.3972056,0.05321782,0.03099153,0.09515871,1182,0.07882102,0.14243798,14995
SDB0106,1120,0,0,0,3031,902,1126,32870,2443,0,0,0,3,86.69994,MechanicalEngineer,3 - Engineering,35,46,26,27,37,0,37021,0.0,0.0,0.0,0.2974934,0.37137204,0.0,0.07432083,0.0,4471,0.12076603,0.09640214,37021
SDF0017,692,0,0,0,3690,754,1013,39444,556,0,0,0,1,106.00183,HumanResourceSpecialist,1 - Personnel,11,40,39,18,30,0,43826,0.0,0.0,0.0,0.20428069,0.27445138,0.0,0.0140955765,0.0,2323,0.053003855,0.03579985,43826
SDO0170,953,0,0,0,5016,1496,2300,55728,6683,0,0,0,1,144.11047,Salesman,2 - Sales,35,47,22,45,26,0,61697,0.0,0.0,0.0,0.29818615,0.4584413,0.0,0.11991961,0.0,10479,0.16984344,0.1455963,61697
SED0886,1172,40,6,0,1014,325,442,10034,705,0,0,0,2,28.594372,Technician,3 - FieldService,22,18,18,35,28,0,12220,0.034100596,0.0051150895,0.0,0.32019705,0.435468,0.0,0.07025411,0.0,1512,0.123721465,0.09385484,12220
SEJ0677,352,0,0,0,1535,0,407,16720,1289,0,0,0,1,44.044052,0,0,44,39,23,36,25,0,18607,0.0,0.0,0.0,0.0,0.26497397,0.0,0.07708869,0.0,1696,0.09114359,0.09114359,18607
SER0165,692,0,0,0,3699,0,1166,39330,1276,0,0,0,1,105.724785,AdministrativeAssistant,2 - Sales,20,15,24,17,27,0,43721,0.0,0.0,0.0,0.0,0.31513512,0.0,0.032442603,0.0,2442,0.05585289,0.05585289,43721
SES0477,968,0,0,0,5005,2004,1416,56052,5828,0,0,0,1,143.51382,Salesman,2 - Sales,38,40,13,39,29,0,62025,0.0,0.0,0.0,0.4003196,0.28286058,0.0,0.10397302,0.0,9248,0.14909877,0.116789736,62025
SGB0140,1189,0,0,0,336,130,145,3460,101,0,0,0,3,9.447165,ProductionLineWorker,3 - Assembly,50,45,40,16,24,0,4985,0.0,0.0,0.0,0.38575667,0.43026707,0.0,0.029182317,0.0,376,0.07541115,0.049338147,4985
SGG0787,948,346,0,0,4651,1827,1934,49478,2722,0,0,0,1,132.78922,Manager,2 - SoftwareManagement,14,27,10,20,31,0,55077,0.3645943,0.0,0.0,0.39273432,0.41573516,0.0,0.05501324,0.0,6829,0.1239878,0.08453466,55077
SGM0021,971,0,0,0,3682,1107,2011,39444,1946,2596,145,2069,1,104.96692,AdministrativeAssistant,2 - EmployeeRelations,41,12,26,41,33,0,48762,0.0,0.0,0.0,0.3005702,0.54602224,0.055833653,0.049334515,0.04242971,5209,0.106822796,0.123577304,48762
SGS0268,692,0,0,0,3026,310,1163,32870,679,0,0,0,1,87.12325,SystemsEngineer,3 - Engineering,47,45,30,19,22,0,36588,0.0,0.0,0.0,0.10241163,0.3842088,0.0,0.020656506,0.0,2152,0.05881549,0.050343,36588
SHR0334,692,0,0,0,1011,0,438,10034,998,0,0,0,1,28.937622,Technician,3 - FieldService,36,41,45,19,31,0,11737,0.0,0.0,0.0,0.0,0.4328063,0.0,0.09945192,0.0,1436,0.12233771,0.12233771,11737
SHW0578,692,0,0,0,333,81,107,3460,149,0,0,0,1,9.266823,ProductionLineWorker,3 - Assembly,39,42,14,49,31,0,4485,0.0,0.0,0.0,0.24251497,0.3203593,0.0,0.043051142,0.0,337,0.0751226,0.05706643,4485
SIJ0661,692,0,0,0,4681,442,2010,49335,1403,0,0,0,1,135.83388,LabManager,1 - Research,40,17,14,15,21,0,54708,0.0,0.0,0.0,0.0944041,0.4293037,0.0,0.028437652,0.0,3855,0.070463724,0.062384617,54708
SJC0333,914,0,0,0,1011,415,418,10034,1373,0,0,0,2,29.305943,Technician,3 - FieldService,22,39,31,36,29,0,11959,0.0,0.0,0.0,0.41007906,0.41304347,0.0,0.13682112,0.0,2206,0.18444817,0.14974916,11959
SJF0094,692,0,0,0,3360,1024,1753,32870,1386,0,0,0,1,96.02273,MaterialsEngineer,3 - Engineering,35,19,16,44,30,0,36922,0.0,0.0,0.0,0.30467123,0.521571,0.0,0.042164825,0.0,4163,0.11274815,0.08501476,36922
SJO0209,1227,0,0,0,4775,1895,1628,50479,3268,372,23,264,3,135.64102,SecurityGuard,6 - Security,39,45,18,39,35,0,57117,0.0,0.0,0.0,0.39677554,0.34087104,0.061662197,0.06473851,0.0046220105,6814,0.11929689,0.090339296,57117
SJW0451,692,0,0,0,339,0,121,3460,167,0,0,0,1,9.515326,ProductionLineWorker,3 - Assembly,43,30,16,50,28,0,4491,0.0,0.0,0.0,0.0,0.35588235,0.0,0.04825195,0.0,288,0.06411398,0.06411398,4491
