user_id,total_logons,after_hours_logons,weekend_logons,failed_logons,total_emails,emails_with_attachments,external_emails,total_http,suspicious_http,total_file,exe_zip_files,after_hours_file_ops,total_device,num_distinct_pcs,unique_http_domains,unique_external_recipients,total_email_megabytes,label,total_actions,after_hours_ratio,weekend_activity_ratio,failed_logon_ratio,attachment_ratio,external_email_ratio,suspicious_file_ratio,suspicious_http_ratio,device_action_ratio,total_suspicious_flags,overall_suspicious_ratio,exfiltration_intensity,activity_intensity,after_hours_file_ratio,domain_diversity,recipient_diversity
PTH0552,957.0,0.0,0.0,0,3018.0,895.0,1274.0,32870.0,3543.0,0.0,0.0,0.0,0.0,1.0,142.0,533.0,87.092804,0,36845.0,0.0,0.0,0.0,0.29645577,0.42199403,0.0,0.10778498,0.0,5712.0,0.1550236,0.13073333,36845.0,0.0,0.0043199174,0.4180392
PTH0830,850.0,0.0,148.0,0,411.0,43.0,180.0,4250.0,99.0,0.0,0.0,0.0,0.0,1.0,108.0,114.0,11.684366,0,5511.0,0.0,0.17391305,0.0,0.10436893,0.4368932,0.0,0.023288637,0.0,322.0,0.058418,0.050616834,5511.0,0.0,0.025405787,0.62983423
QCH0110,610.0,0.0,0.0,0,884.0,0.0,313.0,8845.0,831.0,0.0,0.0,0.0,0.0,1.0,129.0,167.0,25.572601,0,10339.0,0.0,0.0,0.0,0.0,0.35367233,0.0,0.093940765,0.0,1144.0,0.1106383,0.1106383,10339.0,0.0,0.014582862,0.5318471
QJR0688,966.0,0.0,40.0,0,3532.0,1085.0,1492.0,34200.0,1029.0,1069.0,63.0,0.0,798.0,5.0,211.0,588.0,100.58353,0,40565.0,0.0,0.041365046,0.0,0.30710444,0.422304,0.058878504,0.03008684,0.019671647,3669.0,0.0904452,0.081817284,40565.0,0.0,0.0061694104,0.3938379
QNF0205,692.0,0.0,0.0,0,3670.0,369.0,1560.0,39444.0,3657.0,0.0,0.0,0.0,0.0,1.0,145.0,459.0,104.79217,0,43806.0,0.0,0.0,0.0,0.10051757,0.42495233,0.0,0.09271137,0.0,5586.0,0.12751387,0.11909056,43806.0,0.0,0.0036760045,0.2940423
QNP0216,2814.0,1334.0,0.0,0,3710.0,0.0,1601.0,39239.0,4683.0,0.0,0.0,0.0,0.0,639.0,197.0,707.0,105.92051,0,45763.0,0.4738899,0.0,0.0,0.0,0.4314201,0.0,0.119342506,0.0,7618.0,0.16646272,0.13731317,45763.0,0.0,0.0050203875,0.44132334
QOS0878,406.0,0.0,88.0,0,1547.0,618.0,531.0,18306.0,2111.0,127.0,7.0,0.0,476.0,9.0,111.0,268.0,44.004658,0,20862.0,0.0,0.21621622,0.0,0.39922482,0.34302327,0.0546875,0.115311086,0.02281551,3267.0,0.15659301,0.14945118,20862.0,0.0,0.0060632546,0.5037594
QPM0727,692.0,0.0,0.0,0,4991.0,0.0,2091.0,56052.0,2569.0,0.0,0.0,0.0,0.0,1.0,161.0,939.0,142.87622,0,61735.0,0.0,0.0,0.0,0.0,0.41887018,0.0,0.045831624,0.0,4660.0,0.075482704,0.075482704,61735.0,0.0,0.0028722815,0.44885278
QRM0739,730.0,0.0,0.0,0,5400.0,1665.0,1704.0,56052.0,4332.0,8401.0,464.0,0.0,5962.0,3.0,77.0,732.0,153.94385,0,76545.0,0.0,0.0,0.0,0.30827624,0.31549713,0.055224948,0.077284,0.0778878,8165.0,0.10666788,0.15674235,76545.0,0.0,0.0013736999,0.42932552
QSV0778,692.0,0.0,0.0,0,1011.0,0.0,432.0,10034.0,1190.0,0.0,0.0,0.0,0.0,1.0,154.0,236.0,29.06015,0,11737.0,0.0,0.0,0.0,0.0,0.42687747,0.0,0.11858495,0.0,1622.0,0.13818368,0.13818368,11737.0,0.0,0.015346288,0.54503465
RAB0589,707.0,4.0,2.0,0,191.0,67.0,57.0,1766.0,65.0,2.0,0.0,2.0,8.0,9.0,45.0,45.0,5.4076605,1,2674.0,0.0056497175,0.0028248588,0.0,0.34895834,0.296875,0.0,0.036785513,0.0029906542,193.0,0.07214953,0.04859813,2674.0,0.6666667,0.025466893,0.7758621
RAG0275,692.0,0.0,0.0,0,2993.0,598.0,1365.0,32870.0,429.0,0.0,0.0,0.0,0.0,1.0,137.0,578.0,85.82499,0,36555.0,0.0,0.0,0.0,0.1997328,0.45591182,0.0,0.013051017,0.0,2392.0,0.06543385,0.04907539,36555.0,0.0,0.0041678073,0.42313322
RAH0440,692.0,0.0,0.0,0,3024.0,0.0,1345.0,32870.0,738.0,0.0,0.0,0.0,0.0,1.0,126.0,586.0,86.3933,0,36586.0,0.0,0.0,0.0,0.0,0.4446281,0.0,0.0224514,0.0,2083.0,0.056932792,0.056932792,36586.0,0.0,0.003833166,0.43536404
RAM0447,1255.0,0.0,276.0,0,432.0,133.0,171.0,4490.0,128.0,0.0,0.0,0.0,0.0,1.0,126.0,111.0,12.112464,0,6177.0,0.0,0.21974522,0.0,0.30715936,0.39491916,0.0,0.028501447,0.0,432.0,0.06992554,0.04839754,6177.0,0.0,0.028056113,0.64534885
RAR0725,342.0,0.0,0.0,0,176.0,24.0,64.0,1859.0,104.0,355.0,25.0,0.0,696.0,1.0,63.0,41.0,5.060873,1,3428.0,0.0,0.0,0.0,0.13559322,0.36158192,0.07022472,0.055913977,0.20297463,217.0,0.06328376,0.2519685,3428.0,0.0,0.03387097,0.63076925
RAS0432,949.0,0.0,0.0,0,2984.0,1176.0,1105.0,32870.0,136.0,0.0,0.0,0.0,0.0,1.0,162.0,476.0,84.64613,0,36803.0,0.0,0.0,0.0,0.39396986,0.37018424,0.0,0.0041373856,0.0,2417.0,0.06567221,0.03371916,36803.0,0.0,0.0049283565,0.43037975
RAW0915,1203.0,0.0,147.0,0,3490.0,1060.0,1617.0,40300.0,3621.0,459.0,27.0,0.0,872.0,28.0,235.0,682.0,100.13946,0,46324.0,0.0,0.12209302,0.0,0.30363792,0.46319106,0.05869565,0.08984888,0.018823529,6325.0,0.13653535,0.13189423,46324.0,0.0,0.005831121,0.42150804
RBB0485,692.0,0.0,0.0,0,5019.0,0.0,2085.0,56052.0,6542.0,0.0,0.0,0.0,0.0,1.0,140.0,925.0,143.89105,0,61763.0,0.0,0.0,0.0,0.0,0.41533864,0.0,0.11671097,0.0,8627.0,0.13967684,0.13967684,61763.0,0.0,0.0024976362,0.44343242
RCC0617,692.0,0.0,0.0,0,5053.0,0.0,1959.0,56052.0,6230.0,0.0,0.0,0.0,0.0,1.0,182.0,868.0,144.61774,0,61797.0,0.0,0.0,0.0,0.0,0.38761377,0.0,0.11114481,0.0,8189.0,0.13251238,0.13251238,61797.0,0.0,0.003246927,0.44285715
RCP0785,692.0,0.0,0.0,0,1004.0,0.0,506.0,10034.0,1130.0,0.0,0.0,0.0,0.0,1.0,203.0,287.0,29.019062,0,11730.0,0.0,0.0,0.0,0.0,0.5034826,0.0,0.11260588,0.0,1636.0,0.13945955,0.13945955,11730.0,0.0,0.020229198,0.56607497
RDM0115,692.0,0.0,0.0,0,3677.0,754.0,1313.0,39330.0,809.0,0.0,0.0,0.0,0.0,1.0,173.0,413.0,105.36271,0,43699.0,0.0,0.0,0.0,0.20500273,0.3569875,0.0,0.020569017,0.0,2876.0,0.06581236,0.04855835,43699.0,0.0,0.004398566,0.31430745
RDM0150,692.0,0.0,0.0,0,1679.0,168.0,607.0,16560.0,1229.0,0.0,0.0,0.0,0.0,1.0,165.0,172.0,47.364067,0,18931.0,0.0,0.0,0.0,0.1,0.36130953,0.0,0.074210495,0.0,2004.0,0.10585252,0.09697866,18931.0,0.0,0.009963167,0.28289473
RDT0424,1108.0,0.0,0.0,0,3012.0,913.0,1150.0,32870.0,2299.0,464.0,20.0,0.0,710.0,3.0,142.0,516.0,86.737335,0,38164.0,0.0,0.0,0.0,0.30302024,0.3816794,0.043010753,0.06994007,0.018603433,4382.0,0.11481724,0.10897419,38164.0,0.0,0.0043199174,0.44830582
RFP0380,692.0,0.0,0.0,0,2996.0,654.0,815.0,32870.0,1708.0,0.0,0.0,0.0,0.0,1.0,92.0,349.0,85.16303,0,36558.0,0.0,0.0,0.0,0.21821822,0.2719386,0.0,0.051960696,0.0,3177.0,0.08690063,0.06901173,36558.0,0.0,0.0027988197,0.42769608
RGG0064,627.0,7.0,0.0,0,1900.0,734.0,665.0,21093.0,536.0,12.0,0.0,12.0,12.0,1.0,148.0,270.0,54.35877,1,23644.0,0.011146497,0.0,0.0,0.38611257,0.34981588,0.0,0.02541007,0.0005075069,1942.0,0.08213153,0.051300485,23644.0,0.9230769,0.007016213,0.4054054
RGH0728,562.0,0.0,0.0,0,4114.0,810.0,1612.0,45522.0,2822.0,0.0,0.0,0.0,0.0,1.0,160.0,689.0,117.617424,0,50198.0,0.0,0.0,0.0,0.19684082,0.39173755,0.0,0.06199064,0.0,5244.0,0.10446423,0.08832845,50198.0,0.0,0.0035147069,0.42715436
RGN0408,691.0,0.0,0.0,0,3026.0,1197.0,737.0,32870.0,432.0,0.0,0.0,0.0,0.0,1.0,105.0,332.0,86.18218,0,36587.0,0.0,0.0,0.0,0.39544103,0.24347539,0.0,0.013142283,0.0,2366.0,0.06466601,0.031950366,36587.0,0.0,0.003194305,0.4498645
RHC0335,692.0,0.0,0.0,0,1006.0,0.0,495.0,10034.0,971.0,0.0,0.0,0.0,0.0,1.0,194.0,258.0,28.502764,0,11732.0,0.0,0.0,0.0,0.0,0.4915591,0.0,0.09676134,0.0,1466.0,0.12494673,0.12494673,11732.0,0.0,0.019332336,0.5201613
RHL0992,504.0,177.0,0.0,0,1575.0,479.0,566.0,16859.0,258.0,370.0,19.0,37.0,735.0,4.0,129.0,233.0,44.835854,1,20043.0,0.35049504,0.0,0.0,0.303934,0.35913706,0.051212937,0.015302491,0.03666933,1499.0,0.07478547,0.07777888,20043.0,0.09973046,0.0076512457,0.41093475
RHO0732,1358.0,103.0,11.0,0,5015.0,1497.0,1454.0,56052.0,3116.0,855.0,46.0,19.0,1374.0,3.0,140.0,628.0,143.25778,0,64654.0,0.07579102,0.008094187,0.0,0.298445,0.2898724,0.05373832,0.055590246,0.021251258,6216.0,0.096141055,0.091934115,64654.0,0.022196261,0.0024976362,0.4316151
RHP0484,1030.0,0.0,0.0,0,5302.0,539.0,2105.0,55890.0,6123.0,0.0,0.0,0.0,0.0,3.0,156.0,926.0,153.11125,0,62222.0,0.0,0.0,0.0,0.10164058,0.39694512,0.0,0.109552525,0.0,8767.0,0.14089645,0.13223407,62222.0,0.0,0.002791147,0.4396961
RHY0079,716.0,0.0,0.0,0,6102.0,605.0,2722.0,65740.0,2051.0,0.0,0.0,0.0,0.0,2.0,213.0,1151.0,174.59296,0,72558.0,0.0,0.0,0.0,0.09913158,0.44601017,0.0,0.031198187,0.0,5378.0,0.074118994,0.06578095,72558.0,0.0,0.0032399872,0.42269555
RIH0777,692.0,0.0,0.0,0,996.0,199.0,399.0,10034.0,1222.0,0.0,0.0,0.0,0.0,1.0,157.0,248.0,28.110212,0,11722.0,0.0,0.0,0.0,0.19959879,0.4002006,0.0,0.121773794,0.0,1820.0,0.15525036,0.13827519,11722.0,0.0,0.015645241,0.62
RJB0088,692.0,0.0,0.0,0,3002.0,0.0,1081.0,32870.0,2186.0,0.0,0.0,0.0,0.0,1.0,108.0,478.0,85.61877,0,36564.0,0.0,0.0,0.0,0.0,0.35997337,0.0,0.066502385,0.0,3267.0,0.089347735,0.089347735,36564.0,0.0,0.0032855708,0.4417745
RJM0381,728.0,0.0,0.0,0,3024.0,1213.0,1120.0,32870.0,1821.0,0.0,0.0,0.0,0.0,3.0,160.0,459.0,86.43198,0,36622.0,0.0,0.0,0.0,0.40099174,0.37024793,0.0,0.055398375,0.0,4154.0,0.11342599,0.08030473,36622.0,0.0,0.0048675123,0.40945584
RKD0604,308.0,6.0,1.0,0,2179.0,207.0,745.0,24302.0,1608.0,49.0,4.0,49.0,40.0,1.0,158.0,362.0,62.441418,1,26878.0,0.019417476,0.003236246,0.0,0.094954126,0.3417431,0.08,0.06616467,0.0014881506,2570.0,0.09561367,0.08902861,26878.0,0.98,0.006501255,0.4852547
RKF0164,670.0,0.0,0.0,0,2926.0,869.0,1507.0,31730.0,1057.0,0.0,0.0,0.0,0.0,1.0,244.0,335.0,83.51193,0,35326.0,0.0,0.0,0.0,0.296891,0.51486164,0.0,0.033311274,0.0,3433.0,0.097177796,0.07257905,35326.0,0.0,0.007689641,0.22214854
RLB0719,728.0,24.0,3.0,0,331.0,109.0,132.0,3460.0,97.0,0.0,0.0,0.0,0.0,1.0,98.0,91.0,9.533317,0,4519.0,0.03292181,0.004115226,0.0,0.32831326,0.39759037,0.0,0.028026583,0.0,362.0,0.080088496,0.050663717,4519.0,0.0,0.028315516,0.68421054
RLG0856,1021.0,43.0,5.0,0,4908.0,1442.0,1986.0,58650.0,8999.0,334.0,23.0,8.0,738.0,1.0,142.0,884.0,140.76706,0,65651.0,0.042074364,0.004892368,0.0,0.29374617,0.40456304,0.06865671,0.15343302,0.01124109,12493.0,0.19029123,0.17856273,65651.0,0.023880597,0.002421101,0.4448918
RMS0266,692.0,0.0,0.0,0,3002.0,0.0,1559.0,32775.0,1184.0,0.0,0.0,0.0,0.0,1.0,231.0,561.0,85.555466,0,36469.0,0.0,0.0,0.0,0.0,0.5191475,0.0,0.036123995,0.0,2743.0,0.0752125,0.0752125,36469.0,0.0,0.00704784,0.3596154
RMW0542,322.0,0.0,0.0,0,1406.0,0.0,653.0,15418.0,1981.0,330.0,22.0,0.0,743.0,1.0,178.0,296.0,40.193592,1,18219.0,0.0,0.0,0.0,0.0,0.46410802,0.06646526,0.12847786,0.040779363,2656.0,0.14577387,0.18534577,18219.0,0.0,0.011544199,0.45259938
RNF0765,692.0,0.0,0.0,0,993.0,0.0,257.0,10034.0,1479.0,0.0,0.0,0.0,0.0,1.0,67.0,163.0,28.696293,0,11719.0,0.0,0.0,0.0,0.0,0.2585513,0.0,0.14738415,0.0,1736.0,0.14812286,0.14812286,11719.0,0.0,0.006676632,0.63178295
RNL0695,960.0,0.0,0.0,0,3029.0,610.0,1174.0,32870.0,1365.0,0.0,0.0,0.0,0.0,1.0,203.0,498.0,86.39551,0,36859.0,0.0,0.0,0.0,0.20132013,0.38745874,0.0,0.041525964,0.0,3149.0,0.08543136,0.06888226,36859.0,0.0,0.0061756563,0.4238298
RNP0211,971.0,0.0,0.0,0,4664.0,1869.0,1867.0,49478.0,1723.0,2638.0,144.0,0.0,2129.0,1.0,148.0,743.0,133.96411,0,59880.0,0.0,0.0,0.0,0.40064308,0.40021437,0.054566123,0.034822855,0.03555385,5603.0,0.09356891,0.09550609,59880.0,0.0,0.002991168,0.3977516
ROB0272,691.0,0.0,0.0,0,3002.0,0.0,804.0,32870.0,388.0,0.0,0.0,0.0,0.0,1.0,98.0,402.0,85.58666,0,36563.0,0.0,0.0,0.0,0.0,0.26773226,0.0,0.011803717,0.0,1192.0,0.032600373,0.032600373,36563.0,0.0,0.0029813515,0.4993789
RRA0938,954.0,0.0,0.0,0,3017.0,1205.0,718.0,32870.0,270.0,0.0,0.0,0.0,0.0,1.0,103.0,348.0,86.64515,0,36841.0,0.0,0.0,0.0,0.39927104,0.2379059,0.0,0.008213927,0.0,2193.0,0.059524454,0.02681722,36841.0,0.0,0.003133461,0.48400557
RRC0553,212.0,0.0,35.0,0,675.0,67.0,254.0,7220.0,608.0,1342.0,87.0,0.0,161.0,2.0,110.0,144.0,19.47777,0,9610.0,0.0,0.16431925,0.0,0.09911243,0.37573963,0.06478034,0.08419886,0.01675164,1016.0,0.105712205,0.10644054,9610.0,0.0,0.015233347,0.5647059
RRP0568,1017.0,0.0,0.0,0,2989.0,917.0,1519.0,32870.0,1986.0,1450.0,77.0,0.0,757.0,2.0,233.0,642.0,85.634,0,39083.0,0.0,0.0,0.0,0.30668896,0.5080268,0.05306685,0.060418,0.019368539,4499.0,0.115111046,0.10904718,39083.0,0.0,0.0070883147,0.4223684
RSC0089,1350.0,94.0,66.0,0,3208.0,960.0,1347.0,32850.0,2999.0,865.0,62.0,17.0,5776.0,27.0,160.0,547.0,91.07453,0,44049.0,0.06957809,0.0488527,0.0,0.2991586,0.41975692,0.07159353,0.09129098,0.13112372,5462.0,0.12399546,0.22978434,44049.0,0.019630484,0.0048704757,0.40578634
RSM0277,1205.0,0.0,0.0,0,2993.0,904.0,1249.0,32775.0,1060.0,393.0,30.0,0.0,780.0,3.0,145.0,574.0,85.34054,0,38146.0,0.0,0.0,0.0,0.30193722,0.41716766,0.07614213,0.03234074,0.020447217,3243.0,0.08501324,0.080976225,38146.0,0.0,0.004423969,0.4592
RTO0313,1167.0,92.0,14.0,0,5015.0,1501.0,2265.0,56052.0,7450.0,0.0,0.0,0.0,0.0,2.0,223.0,1027.0,143.2261,0,62234.0,0.07876712,0.011986301,0.0,0.29924244,0.451555,0.0,0.13290992,0.0,11308.0,0.1816984,0.15610187,62234.0,0.0,0.0039783777,0.45322153
RUM0880,1053.0,53.0,8.0,0,5004.0,1991.0,2174.0,55890.0,4097.0,2199.0,138.0,25.0,1398.0,2.0,203.0,909.0,142.83347,0,65544.0,0.05028463,0.0075901328,0.0,0.3978022,0.43436563,0.06272727,0.073303394,0.021328857,8453.0,0.12896483,0.11700358,65544.0,0.011363637,0.0036320696,0.41793102
RVC0232,692.0,0.0,0.0,0,3068.0,609.0,1206.0,32870.0,2404.0,0.0,0.0,0.0,0.0,1.0,156.0,519.0,87.81746,0,36630.0,0.0,0.0,0.0,0.19843598,0.3929619,0.0,0.07313437,0.0,4219.0,0.11517567,0.09855041,36630.0,0.0,0.0047458247,0.42999172
RVF0201,1001.0,0.0,0.0,0,3692.0,1090.0,1328.0,39444.0,2693.0,252.0,22.0,0.0,687.0,2.0,134.0,372.0,104.732834,0,45076.0,0.0,0.0,0.0,0.295153,0.35959923,0.08695652,0.06827228,0.015240588,5133.0,0.11387182,0.104443505,45076.0,0.0,0.0033971353,0.2799097
RYB0718,692.0,0.0,0.0,0,336.0,69.0,132.0,3460.0,146.0,0.0,0.0,0.0,0.0,1.0,105.0,93.0,9.633318,0,4488.0,0.0,0.0,0.0,0.20474778,0.3916914,0.0,0.042184338,0.0,347.0,0.077300064,0.06192916,4488.0,0.0,0.030338053,0.69924814
RZC0746,1453.0,0.0,374.0,0,6893.0,2089.0,2659.0,77760.0,4524.0,0.0,0.0,0.0,0.0,10.0,167.0,1174.0,196.42545,0,86106.0,0.0,0.25722146,0.0,0.3030171,0.38569772,0.0,0.058178265,0.0,9272.0,0.10767998,0.083419465,86106.0,0.0,0.002147606,0.44135338
SAA0999,985.0,0.0,0.0,0,3016.0,916.0,1417.0,31140.0,980.0,8468.0,519.0,0.0,5971.0,2.0,187.0,527.0,85.587975,0,49580.0,0.0,0.0,0.0,0.30361286,0.46967185,0.061282326,0.031469766,0.120429195,3832.0,0.077287674,0.16877432,49580.0,0.0,0.0060049454,0.37165022
SAB0781,968.0,0.0,0.0,0,1003.0,398.0,268.0,10005.0,1883.0,1441.0,79.0,0.0,733.0,1.0,83.0,168.0,28.000183,0,14150.0,0.0,0.0,0.0,0.39641434,0.26693228,0.05478502,0.18818709,0.05179846,2628.0,0.18571125,0.20380186,14150.0,0.0,0.008295023,0.6245353
SAC0592,960.0,0.0,0.0,0,341.0,129.0,165.0,3460.0,51.0,0.0,0.0,0.0,0.0,1.0,164.0,103.0,9.550764,0,4761.0,0.0,0.0,0.0,0.37719297,0.48245615,0.0,0.014735625,0.0,345.0,0.07244855,0.045359094,4761.0,0.0,0.04738515,0.6204819
SAC0687,692.0,0.0,0.0,0,3034.0,299.0,1267.0,32870.0,2800.0,0.0,0.0,0.0,0.0,1.0,178.0,530.0,86.921455,0,36596.0,0.0,0.0,0.0,0.0985173,0.41746294,0.0,0.08518147,0.0,4366.0,0.1192994,0.11112933,36596.0,0.0,0.0054151076,0.41798106
SAH0599,692.0,0.0,0.0,0,334.0,75.0,165.0,3460.0,42.0,0.0,0.0,0.0,0.0,1.0,145.0,105.0,9.259899,0,4486.0,0.0,0.0,0.0,0.2238806,0.49253732,0.0,0.012135221,0.0,282.0,0.062848225,0.046133272,4486.0,0.0,0.041895404,0.6325301
SAK0375,2828.0,1341.0,0.0,0,3649.0,1439.0,1542.0,39444.0,2666.0,0.0,0.0,0.0,0.0,629.0,218.0,674.0,103.8975,0,45921.0,0.47401908,0.0,0.0,0.39424658,0.42246574,0.0,0.06758778,0.0,6988.0,0.15217108,0.09163364,45921.0,0.0,0.005526683,0.43681142
SAP0867,292.0,0.0,0.0,0,2138.0,0.0,983.0,23652.0,1197.0,0.0,0.0,0.0,0.0,1.0,149.0,437.0,61.37308,0,26082.0,0.0,0.0,0.0,0.0,0.45956054,0.0,0.050606687,0.0,2180.0,0.08357935,0.08357935,26082.0,0.0,0.0062994123,0.44410568
SAT0194,692.0,0.0,0.0,0,3649.0,747.0,1562.0,39444.0,1170.0,0.0,0.0,0.0,0.0,1.0,225.0,426.0,103.48771,0,43785.0,0.0,0.0,0.0,0.20465754,0.4279452,0.0,0.029661555,0.0,3479.0,0.07945462,0.062394373,43785.0,0.0,0.005704145,0.2725528
SBD0913,692.0,0.0,0.0,0,1008.0,394.0,478.0,10034.0,720.0,0.0,0.0,0.0,0.0,1.0,174.0,267.0,28.860039,0,11734.0,0.0,0.0,0.0,0.3904856,0.47373638,0.0,0.07174888,0.0,1592.0,0.13566254,0.10208777,11734.0,0.0,0.017339312,0.55741125
SBH0537,1080.0,0.0,85.0,0,4812.0,1431.0,2094.0,55198.0,4331.0,428.0,25.0,0.0,278.0,1.0,205.0,884.0,137.77098,0,61796.0,0.0,0.078630894,0.0,0.29731977,0.43507168,0.05827506,0.078461565,0.0044986,7881.0,0.12753046,0.10846805,61796.0,0.0,0.0037138355,0.42195705
SBK0161,1150.0,0.0,0.0,0,6001.0,1836.0,2518.0,65740.0,2843.0,0.0,0.0,0.0,0.0,3.0,172.0,826.0,171.60263,0,72891.0,0.0,0.0,0.0,0.30589804,0.41952682,0.0,0.043245465,0.0,7197.0,0.09873512,0.07354716,72891.0,0.0,0.0026163277,0.3279079
SBN0495,692.0,0.0,0.0,0,5107.0,1004.0,2399.0,56052.0,3652.0,0.0,0.0,0.0,0.0,1.0,227.0,1059.0,146.48027,0,61851.0,0.0,0.0,0.0,0.19655442,0.46965545,0.0,0.06515262,0.0,7055.0,0.1140626,0.0978303,61851.0,0.0,0.004049739,0.44125
SBN0866,744.0,44.0,3.0,0,5047.0,1543.0,1990.0,56052.0,6490.0,5864.0,326.0,2.0,751.0,1.0,197.0,899.0,143.7307,0,68458.0,0.059060402,0.0040268456,0.0,0.3056656,0.39421552,0.055583972,0.115783274,0.01097007,10393.0,0.15181349,0.13483983,68458.0,0.00034100597,0.0035145308,0.4515319
SBN0971,898.0,0.0,188.0,0,434.0,135.0,110.0,4490.0,512.0,577.0,44.0,0.0,350.0,1.0,61.0,79.0,12.229363,0,6749.0,0.0,0.20912124,0.0,0.31034482,0.25287357,0.076124564,0.11400579,0.05185185,801.0,0.118666664,0.144,6749.0,0.0,0.013582721,0.7117117
SBQ0786,692.0,0.0,0.0,0,4659.0,978.0,2363.0,49335.0,3217.0,0.0,0.0,0.0,0.0,1.0,237.0,1043.0,133.19124,0,54686.0,0.0,0.0,0.0,0.20987125,0.50708157,0.0,0.06520593,0.0,6558.0,0.11991881,0.10203522,54686.0,0.0,0.0048037944,0.44120136
SCB0534,692.0,0.0,0.0,0,1014.0,0.0,441.0,10034.0,652.0,0.0,0.0,0.0,0.0,1.0,148.0,249.0,29.314281,0,11740.0,0.0,0.0,0.0,0.0,0.43448275,0.0,0.064972594,0.0,1093.0,0.09309258,0.09309258,11740.0,0.0,0.0147483805,0.5633484
SCF0608,692.0,0.0,0.0,0,5377.0,529.0,2475.0,56052.0,8001.0,0.0,0.0,0.0,0.0,1.0,192.0,1058.0,153.38956,0,62121.0,0.0,0.0,0.0,0.098363705,0.46020827,0.0,0.1427399,0.0,11005.0,0.17715141,0.1686359,62121.0,0.0,0.0034253297,0.4273021
SCP0130,918.0,0.0,0.0,0,1001.0,387.0,398.0,10034.0,311.0,1615.0,86.0,0.0,1427.0,2.0,131.0,225.0,28.2974,0,14995.0,0.0,0.0,0.0,0.38622755,0.3972056,0.05321782,0.03099153,0.09515871,1182.0,0.07882102,0.14243798,14995.0,0.0,0.01305431,0.56390977
SDB0106,1120.0,0.0,0.0,0,3031.0,902.0,1126.0,32870.0,2443.0,0.0,0.0,0.0,0.0,3.0,173.0,488.0,86.69994,0,37021.0,0.0,0.0,0.0,0.2974934,0.37137204,0.0,0.07432083,0.0,4471.0,0.12076603,0.09640214,37021.0,0.0,0.005262998,0.433008
SDF0017,692.0,0.0,0.0,0,3690.0,754.0,1013.0,39444.0,556.0,0.0,0.0,0.0,0.0,1.0,101.0,366.0,106.00183,0,43826.0,0.0,0.0,0.0,0.20428069,0.27445138,0.0,0.0140955765,0.0,2323.0,0.053003855,0.03579985,43826.0,0.0,0.0025605273,0.36094674
SDO0170,953.0,0.0,0.0,0,5016.0,1496.0,2300.0,55728.0,6683.0,0.0,0.0,0.0,0.0,1.0,183.0,1009.0,144.11047,0,61697.0,0.0,0.0,0.0,0.29818615,0.4584413,0.0,0.11991961,0.0,10479.0,0.16984344,0.1455963,61697.0,0.0,0.0032837482,0.438505
SED0886,1172.0,40.0,6.0,0,1014.0,325.0,442.0,10034.0,705.0,0.0,0.0,0.0,0.0,2.0,100.0,234.0,28.594372,0,12220.0,0.034100596,0.0051150895,0.0,0.32019705,0.435468,0.0,0.07025411,0.0,1512.0,0.123721465,0.09385484,12220.0,0.0,0.009965122,0.5282167
SEJ0677,352.0,0.0,0.0,0,1535.0,0.0,407.0,16720.0,1289.0,0.0,0.0,0.0,0.0,1.0,102.0,204.0,44.044052,0,18607.0,0.0,0.0,0.0,0.0,0.26497397,0.0,0.07708869,0.0,1696.0,0.09114359,0.09114359,18607.0,0.0,0.0061001135,0.5
SER0165,692.0,0.0,0.0,0,3699.0,0.0,1166.0,39330.0,1276.0,0.0,0.0,0.0,0.0,1.0,102.0,393.0,105.724785,0,43721.0,0.0,0.0,0.0,0.0,0.31513512,0.0,0.032442603,0.0,2442.0,0.05585289,0.05585289,43721.0,0.0,0.002593374,0.33676094
SES0477,968.0,0.0,0.0,0,5005.0,2004.0,1416.0,56052.0,5828.0,0.0,0.0,0.0,0.0,1.0,91.0,635.0,143.51382,0,62025.0,0.0,0.0,0.0,0.4003196,0.28286058,0.0,0.10397302,0.0,9248.0,0.14909877,0.116789736,62025.0,0.0,0.0016234635,0.44812986
SGB0140,1189.0,0.0,0.0,0,336.0,130.0,145.0,3460.0,101.0,0.0,0.0,0.0,0.0,3.0,128.0,98.0,9.447165,0,4985.0,0.0,0.0,0.0,0.38575667,0.43026707,0.0,0.029182317,0.0,376.0,0.07541115,0.049338147,4985.0,0.0,0.03698353,0.6712329
SGG0787,948.0,346.0,0.0,0,4651.0,1827.0,1934.0,49478.0,2722.0,0.0,0.0,0.0,0.0,1.0,162.0,848.0,132.78922,0,55077.0,0.3645943,0.0,0.0,0.39273432,0.41573516,0.0,0.05501324,0.0,6829.0,0.1239878,0.08453466,55077.0,0.0,0.0032741162,0.43824288
SGM0021,971.0,0.0,0.0,0,3682.0,1107.0,2011.0,39444.0,1946.0,2596.0,145.0,0.0,2069.0,1.0,199.0,586.0,104.96692,0,48762.0,0.0,0.0,0.0,0.3005702,0.54602224,0.055833653,0.049334515,0.04242971,5209.0,0.106822796,0.123577304,48762.0,0.0,0.0050449995,0.2912525
